ROI.name,ROI.id,point,x,y,ROI.name.raw
AbaxialMesophyll,517,4,399.5,-662.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,5,399.5,-667.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,6,398.5,-668.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,7,398.5,-671.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,8,397.5,-672.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,9,397.5,-674.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,10,396.5,-675.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,11,394.5,-675.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,12,393.5,-676.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,13,392.5,-676.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,14,392.5,-675.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,15,389.5,-673.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,16,385.5,-673.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,17,385.5,-671.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,18,384.5,-670.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,19,384.5,-665.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,20,385.5,-664.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,21,386.5,-665.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,22,387.5,-664.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,23,390.5,-664.5,AbaxialMesophyll object #130 shape
AbaxialMesophyll,517,24,393.5,-661.5,AbaxialMesophyll object #130 shape
Trichome,518,1,1527.5,-328.5,Trichome object #27 shape
Trichome,518,2,1537.5,-328.5,Trichome object #27 shape
Trichome,518,3,1538.5,-329.5,Trichome object #27 shape
Trichome,518,4,1541.5,-329.5,Trichome object #27 shape
Trichome,518,5,1542.5,-328.5,Trichome object #27 shape
Trichome,518,6,1562.5,-328.5,Trichome object #27 shape
Trichome,518,7,1562.5,-334.5,Trichome object #27 shape
Trichome,518,8,1566.5,-340.5,Trichome object #27 shape
Trichome,518,9,1577.5,-340.5,Trichome object #27 shape
Trichome,518,10,1577.5,-341.5,Trichome object #27 shape
Trichome,518,11,1569.5,-345.5,Trichome object #27 shape
Trichome,518,12,1566.5,-348.5,Trichome object #27 shape
Trichome,518,13,1558.5,-351.5,Trichome object #27 shape
Trichome,518,14,1555.5,-354.5,Trichome object #27 shape
Trichome,518,15,1544.5,-359.5,Trichome object #27 shape
Trichome,518,16,1542.5,-361.5,Trichome object #27 shape
Trichome,518,17,1539.5,-361.5,Trichome object #27 shape
Trichome,518,18,1531.5,-355.5,Trichome object #27 shape
Trichome,518,19,1526.5,-353.5,Trichome object #27 shape
AdaxialMesophyll,519,1,1158.5,-192.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,2,1162.5,-192.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,3,1169.5,-197.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,4,1173.5,-198.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,5,1175.5,-200.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,6,1175.5,-204.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,7,1176.5,-205.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,8,1176.5,-208.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,9,1175.5,-209.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,10,1175.5,-225.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,11,1171.5,-229.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,12,1171.5,-230.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,13,1164.5,-230.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,14,1160.5,-230.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,15,1159.5,-229.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,16,1158.5,-230.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,17,1156.5,-230.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,18,1152.5,-226.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,19,1151.5,-227.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,20,1150.5,-225.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,21,1147.5,-223.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,22,1147.5,-200.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,23,1148.5,-200.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,24,1149.5,-198.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,25,1151.5,-198.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,26,1154.5,-195.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,27,1154.5,-194.5,AdaxialMesophyll object #7 shape
AdaxialMesophyll,519,28,1156.5,-194.5,AdaxialMesophyll object #7 shape
Vasculature,520,1,385.5,-445.5,Vasculature object #57 shape
Vasculature,520,2,394.5,-445.5,Vasculature object #57 shape
Vasculature,520,3,396.5,-447.5,Vasculature object #57 shape
Vasculature,520,4,401.5,-447.5,Vasculature object #57 shape
Vasculature,520,5,402.5,-448.5,Vasculature object #57 shape
Vasculature,520,6,402.5,-451.5,Vasculature object #57 shape
Vasculature,520,7,403.5,-452.5,Vasculature object #57 shape
Vasculature,520,8,403.5,-456.5,Vasculature object #57 shape
Vasculature,520,9,401.5,-460.5,Vasculature object #57 shape
Vasculature,520,10,401.5,-464.5,Vasculature object #57 shape
Vasculature,520,11,399.5,-464.5,Vasculature object #57 shape
Vasculature,520,12,397.5,-466.5,Vasculature object #57 shape
Vasculature,520,13,396.5,-466.5,Vasculature object #57 shape
Vasculature,520,14,392.5,-470.5,Vasculature object #57 shape
Vasculature,520,15,389.5,-470.5,Vasculature object #57 shape
Vasculature,520,16,384.5,-466.5,Vasculature object #57 shape
Vasculature,520,17,383.5,-466.5,Vasculature object #57 shape
Vasculature,520,18,380.5,-463.5,Vasculature object #57 shape
Vasculature,520,19,380.5,-455.5,Vasculature object #57 shape
Vasculature,520,20,378.5,-454.5,Vasculature object #57 shape
Vasculature,520,21,378.5,-453.5,Vasculature object #57 shape
Vasculature,520,22,379.5,-453.5,Vasculature object #57 shape
Vasculature,520,23,381.5,-451.5,Vasculature object #57 shape
Vasculature,520,24,383.5,-447.5,Vasculature object #57 shape
AbaxialMesophyll,521,1,1141.5,-472.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,2,1147.5,-472.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,3,1147.5,-476.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,4,1148.5,-477.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,5,1148.5,-484.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,6,1149.5,-485.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,7,1149.5,-491.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,8,1149.5,-493.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,9,1148.5,-493.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,10,1144.5,-489.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,11,1143.5,-489.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,12,1140.5,-486.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,13,1140.5,-478.5,AbaxialMesophyll object #72 shape
AbaxialMesophyll,521,14,1141.5,-477.5,AbaxialMesophyll object #72 shape
AdaxialMesophyll,522,1,485.5,-226.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,2,489.5,-226.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,3,491.5,-227.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,4,492.5,-229.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,5,497.5,-230.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,6,498.5,-232.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,7,496.5,-234.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,8,496.5,-238.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,9,495.5,-239.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,10,495.5,-241.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,11,493.5,-242.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,12,493.5,-245.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,13,492.5,-246.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,14,492.5,-249.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,15,491.5,-250.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,16,491.5,-253.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,17,489.5,-252.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,18,488.5,-253.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,19,485.5,-253.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,20,483.5,-255.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,21,479.5,-255.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,22,478.5,-255.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,23,476.5,-257.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,24,472.5,-257.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,25,471.5,-258.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,26,467.5,-256.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,27,465.5,-254.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,28,466.5,-244.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,29,468.5,-241.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,30,468.5,-235.5,AdaxialMesophyll object #12 shape
AdaxialMesophyll,522,31,469.5,-234.5,AdaxialMesophyll object #12 shape
AbaxialMesophyll,523,1,453.5,-362.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,2,457.5,-363.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,3,466.5,-372.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,4,466.5,-379.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,5,464.5,-380.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,6,464.5,-387.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,7,459.5,-397.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,8,453.5,-397.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,9,451.5,-396.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,10,447.5,-396.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,11,443.5,-394.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,12,443.5,-393.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,13,440.5,-389.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,14,440.5,-380.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,15,441.5,-379.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,16,442.5,-372.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,17,444.5,-370.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,18,444.5,-367.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,523,19,451.5,-364.5,AbaxialMesophyll object #39 shape
AbaxialMesophyll,524,1,1204.5,-658.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,2,1207.5,-658.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,3,1220.5,-665.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,4,1220.5,-678.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,5,1218.5,-678.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,6,1215.5,-680.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,7,1214.5,-681.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,8,1212.5,-681.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,9,1211.5,-682.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,10,1211.5,-683.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,11,1210.5,-683.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,12,1205.5,-678.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,13,1204.5,-678.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,14,1202.5,-676.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,15,1202.5,-662.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,16,1201.5,-661.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,17,1201.5,-659.5,AbaxialMesophyll object #129 shape
AbaxialMesophyll,524,18,1203.5,-659.5,AbaxialMesophyll object #129 shape
AdaxialMesophyll,525,1,291.5,-562.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,2,293.5,-562.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,3,294.5,-569.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,4,296.5,-571.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,5,296.5,-577.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,6,297.5,-578.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,7,297.5,-591.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,8,299.5,-592.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,9,299.5,-598.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,10,295.5,-599.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,11,294.5,-600.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,12,295.5,-601.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,13,293.5,-601.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,14,290.5,-604.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,15,288.5,-604.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,16,286.5,-606.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,17,286.5,-608.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,18,284.5,-609.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,19,278.5,-606.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,20,275.5,-606.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,21,266.5,-604.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,22,266.5,-597.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,23,267.5,-596.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,24,268.5,-586.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,25,269.5,-585.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,26,270.5,-569.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,27,272.5,-566.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,28,272.5,-564.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,29,281.5,-564.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,30,282.5,-563.5,AdaxialMesophyll object #73 shape
AdaxialMesophyll,525,31,290.5,-563.5,AdaxialMesophyll object #73 shape
AbaxialMesophyll,526,1,1256.5,-490.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,2,1260.5,-490.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,3,1262.5,-495.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,4,1265.5,-498.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,5,1265.5,-500.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,6,1264.5,-500.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,7,1262.5,-502.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,8,1260.5,-506.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,9,1260.5,-508.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,10,1258.5,-511.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,11,1258.5,-513.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,12,1254.5,-513.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,13,1246.5,-517.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,14,1244.5,-519.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,15,1242.5,-519.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,16,1241.5,-518.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,17,1233.5,-514.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,18,1231.5,-512.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,19,1231.5,-501.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,20,1233.5,-501.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,21,1238.5,-497.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,22,1241.5,-497.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,23,1249.5,-493.5,AbaxialMesophyll object #76 shape
AbaxialMesophyll,526,24,1251.5,-493.5,AbaxialMesophyll object #76 shape
Vasculature,527,1,1133.5,-270.5,Vasculature object #4 shape
Vasculature,527,2,1144.5,-270.5,Vasculature object #4 shape
Vasculature,527,3,1148.5,-274.5,Vasculature object #4 shape
Vasculature,527,4,1150.5,-273.5,Vasculature object #4 shape
Vasculature,527,5,1154.5,-273.5,Vasculature object #4 shape
Vasculature,527,6,1155.5,-272.5,Vasculature object #4 shape
Vasculature,527,7,1160.5,-272.5,Vasculature object #4 shape
Vasculature,527,8,1162.5,-274.5,Vasculature object #4 shape
Vasculature,527,9,1163.5,-274.5,Vasculature object #4 shape
Vasculature,527,10,1172.5,-282.5,Vasculature object #4 shape
Vasculature,527,11,1172.5,-284.5,Vasculature object #4 shape
Vasculature,527,12,1171.5,-285.5,Vasculature object #4 shape
Vasculature,527,13,1171.5,-289.5,Vasculature object #4 shape
Vasculature,527,14,1169.5,-291.5,Vasculature object #4 shape
Vasculature,527,15,1167.5,-296.5,Vasculature object #4 shape
Vasculature,527,16,1156.5,-296.5,Vasculature object #4 shape
Vasculature,527,17,1148.5,-285.5,Vasculature object #4 shape
Vasculature,527,18,1146.5,-285.5,Vasculature object #4 shape
Vasculature,527,19,1144.5,-287.5,Vasculature object #4 shape
Vasculature,527,20,1134.5,-287.5,Vasculature object #4 shape
Vasculature,527,21,1132.5,-285.5,Vasculature object #4 shape
Vasculature,527,22,1129.5,-279.5,Vasculature object #4 shape
Vasculature,527,23,1129.5,-277.5,Vasculature object #4 shape
OC,528,1,837.5,-358.5,OC object #2 shape
OC,528,2,842.5,-358.5,OC object #2 shape
OC,528,3,844.5,-361.5,OC object #2 shape
OC,528,4,848.5,-362.5,OC object #2 shape
OC,528,5,850.5,-364.5,OC object #2 shape
OC,528,6,856.5,-367.5,OC object #2 shape
OC,528,7,856.5,-379.5,OC object #2 shape
OC,528,8,849.5,-389.5,OC object #2 shape
OC,528,9,850.5,-391.5,OC object #2 shape
OC,528,10,849.5,-391.5,OC object #2 shape
OC,528,11,845.5,-396.5,OC object #2 shape
OC,528,12,838.5,-395.5,OC object #2 shape
OC,528,13,836.5,-393.5,OC object #2 shape
OC,528,14,829.5,-392.5,OC object #2 shape
OC,528,15,825.5,-389.5,OC object #2 shape
OC,528,16,820.5,-389.5,OC object #2 shape
OC,528,17,820.5,-374.5,OC object #2 shape
OC,528,18,821.5,-373.5,OC object #2 shape
OC,528,19,821.5,-365.5,OC object #2 shape
OC,528,20,823.5,-365.5,OC object #2 shape
OC,528,21,825.5,-363.5,OC object #2 shape
OC,528,22,829.5,-361.5,OC object #2 shape
OC,528,23,832.5,-361.5,OC object #2 shape
RibZone,529,1,899.5,-508.5,RibZone object #21 shape
RibZone,529,2,903.5,-510.5,RibZone object #21 shape
RibZone,529,3,913.5,-519.5,RibZone object #21 shape
RibZone,529,4,913.5,-522.5,RibZone object #21 shape
RibZone,529,5,912.5,-523.5,RibZone object #21 shape
RibZone,529,6,912.5,-533.5,RibZone object #21 shape
RibZone,529,7,911.5,-534.5,RibZone object #21 shape
RibZone,529,8,911.5,-536.5,RibZone object #21 shape
RibZone,529,9,905.5,-542.5,RibZone object #21 shape
RibZone,529,10,905.5,-543.5,RibZone object #21 shape
RibZone,529,11,900.5,-544.5,RibZone object #21 shape
RibZone,529,12,895.5,-541.5,RibZone object #21 shape
RibZone,529,13,889.5,-538.5,RibZone object #21 shape
RibZone,529,14,886.5,-535.5,RibZone object #21 shape
RibZone,529,15,884.5,-535.5,RibZone object #21 shape
RibZone,529,16,878.5,-530.5,RibZone object #21 shape
RibZone,529,17,876.5,-530.5,RibZone object #21 shape
RibZone,529,18,876.5,-524.5,RibZone object #21 shape
MeristemEpidermis,530,1,776.5,-243.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,2,778.5,-244.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,3,778.5,-252.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,4,779.5,-253.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,5,779.5,-264.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,6,780.5,-265.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,7,780.5,-272.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,8,776.5,-273.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,9,773.5,-276.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,10,772.5,-276.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,11,771.5,-278.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,12,769.5,-278.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,13,767.5,-276.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,14,764.5,-276.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,15,762.5,-275.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,16,760.5,-275.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,17,760.5,-270.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,18,759.5,-269.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,19,759.5,-265.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,20,758.5,-264.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,21,758.5,-259.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,22,757.5,-258.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,23,757.5,-252.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,24,756.5,-251.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,25,756.5,-247.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,26,758.5,-246.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,27,762.5,-246.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,28,763.5,-245.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,29,768.5,-245.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,30,769.5,-244.5,MeristemEpidermis object #2 shape
MeristemEpidermis,530,31,775.5,-244.5,MeristemEpidermis object #2 shape
AdaxialMesophyll,531,1,1371.5,-244.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,2,1376.5,-244.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,3,1383.5,-247.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,4,1386.5,-247.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,5,1389.5,-250.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,6,1390.5,-255.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,7,1391.5,-256.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,8,1391.5,-259.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,9,1393.5,-261.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,10,1393.5,-264.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,11,1394.5,-265.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,12,1394.5,-268.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,13,1393.5,-268.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,14,1384.5,-277.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,15,1384.5,-278.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,16,1380.5,-279.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,17,1379.5,-280.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,18,1380.5,-281.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,19,1379.5,-281.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,20,1378.5,-280.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,21,1375.5,-280.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,22,1371.5,-278.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,23,1369.5,-278.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,24,1367.5,-276.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,25,1366.5,-277.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,26,1365.5,-275.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,27,1357.5,-273.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,28,1356.5,-271.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,29,1356.5,-263.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,30,1355.5,-262.5,AdaxialMesophyll object #20 shape
AdaxialMesophyll,531,31,1355.5,-258.5,AdaxialMesophyll object #20 shape
MeristemNoEpidermis,532,1,682.5,-509.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,2,683.5,-509.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,3,684.5,-511.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,4,684.5,-515.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,5,685.5,-516.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,6,686.5,-515.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,7,688.5,-517.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,8,688.5,-519.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,9,692.5,-524.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,10,692.5,-529.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,11,688.5,-532.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,12,689.5,-533.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,13,690.5,-532.5,MeristemNoEpidermis object #78 shape
MeristemNoEpidermis,532,14,688.5,-536.5,MeristemNoEpidermis object #78 shape
